PLUGIN	QUEST	NPCID	SPEAKER	VOICE TYPE	TYPE	TOPIC	RESPONSE INDEX	FILENAME	TOPIC TEXT	PROMPT	RESPONSE TEXT	EMOTION	SCRIPT NOTES
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		2	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00116B55_2.ogg	Can we get down to business?		Simple enough?	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		4	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00116B56_4.ogg	I've never seen anything like this place.		Of course you haven't. Vegas always was one of a kind.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00116B56_1.ogg	I've never seen anything like this place.		What you see down on the Strip is just a fraction of the city's former glory, and yet... more than an echo. I preserved its spirit.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		3	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00116B56_3.ogg	I've never seen anything like this place.		Or perhaps you were referring to the Lucky 38? The years haven't been kind to her, but still she manages to impress.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_001189FE_1.ogg	How have you stayed alive all this time?		Let's just say it was very... costly. But I was willing to make the sacrifices longevity entailed, financial and otherwise.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00118A00_1.ogg	What is the Platinum Chip?		It's a very special item. There's nothing else like it in the entire world. It was lost a long time, and difficult to find.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		3	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00118A00_3.ogg	What is the Platinum Chip?		That's all you need to know about it, for this stage of our enterprise. Fulfill your contract, deliver the Chip, and good things will come your way.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00118A01_1.ogg	You appear to be a computer, not a man.		Don't let the video screens and computer terminals fool you. I'm flesh and blood, not silicon.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00118A04_1.ogg	Tell me about Benny.		Benny has led the Chairmen ever since I recruited his tribe seven years ago.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		2	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00118A04_2.ogg	Tell me about Benny.		Until his recent misbehavior, I'd planned to make him my protege. Maybe if I'd begun grooming him sooner, none of this would've happened...	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueMrHouse_GREETING_00118A05_1.ogg	GREETING		What did you wish to know?	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00118A07_1.ogg	Use Medicine skill to surmise House's condition.	The lifespan you're claiming is impossible, except for ghouls and super mutants.	 I see you've made a study of the topic. My knowledge of the science of longevity would fill several text books...	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		2	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00118A07_2.ogg	Use Medicine skill to surmise House's condition.	The lifespan you're claiming is impossible, except for ghouls and super mutants.	Perhaps, after a decade or two of economic reconstruction, I can commercialize these technologies and offer to others, such as yourself.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00118A08_1.ogg	Use Medicine skill to surmise House's condition.	You must be, like... a brain in a jar!	 No. While brains demonstrated some use as organic processors in the robots produced by General Atomics International...	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		2	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00118A08_2.ogg	Use Medicine skill to surmise House's condition.	You must be, like... a brain in a jar!	They never retained personality once removed from the human body.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		3	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00118A09_3.ogg	Who exactly are you, Mr. House?		I am Robert Edwin House, President, CEO, and sole proprietor of the New Vegas Strip.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		2	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00118A09_2.ogg	Who exactly are you, Mr. House?		I oversaw the city's renovations starting from 2274 onward. The Three Families are my employees.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00118A09_1.ogg	Who exactly are you, Mr. House?		Before the Great War of 2077, I was the founder, President and CEO of RobCo Industries, a vast computer and robotics corporation.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00118A11_1.ogg	Use  to press Mr. House about the Chip.	The more I know about the Chip, the easier I can find it...	 You might keep an eye out for any computers that Benny's been using. Maybe even a computer lab of some sort...	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00118A12_1.ogg	Use  to press Mr. House about the Chip.	The less I know, the less I care. Know what I mean?	 You have a contract to fulfill, a delivery to make.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		2	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00118A12_2.ogg	Use  to press Mr. House about the Chip.	The less I know, the less I care. Know what I mean?	If you can't hold to a contract, simply for the ethic of holding to a contract, you're worthless to me.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueMrHouse_GREETING_00118A19_1.ogg	GREETING		Well... this meeting has been a long time in coming... longer still, since you took time to charge into the Tops before coming to see me.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		2	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueMrHouse_GREETING_00118A19_2.ogg	GREETING		Before we get down to details, I must ask - now that you've arrived at your destination, what do you make of what you see?	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueMrHouse_GREETING_00118A1C_1.ogg	GREETING		Can I look forward to a more substantial conversation this time?	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueMrHouse_GREETING_00118A21_1.ogg	GREETING		What did you want to discuss?	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00118A38_1.ogg	What terms are you offering?		My only concern is the recovery of the Platinum Chip. What happens to Benny, I leave to your discretion.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		2	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00118A38_2.ogg	What terms are you offering?		When you bring the Chip to me, I will pay you four times the delivery bonus stipulated in your contract. How's that?	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00118A3A_1.ogg	I'll return when I have the Chip.		Until then.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00118A3B_1.ogg	Tell me about the factions vying for New Vegas.		It's understandable that you'd be curious about this topic, but we'll hold off until the Platinum Chip has been recovered.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00118A3C_1.ogg	1000 caps? I accept your terms.		Well enough.  Return to me when you have the Platinum Chip in your possession. Any final matters for us to discuss?	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00118A3E_1.ogg	Can we get down to business?		You're ready to move forward, then?	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00118A3F_1.ogg	No thanks.		My offer far exceeds the original terms of your contract, which, I will remind you, already obligate you to deliver the Chip.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00118A40_1.ogg	 for better terms.	It's a good start... but well below market price.	 Very well, five times the bonus. Not one cap more.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00118A41_1.ogg	 for better terms.	Raise your price or... or, uh... you're "chip outta luck."	 Is that an attempt at... humor?	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		2	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00118A41_2.ogg	 for better terms.	Raise your price or... or, uh... you're "chip outta luck."	I've always taken business negotiations very seriously. I advise you to do the same.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00118C0B_1.ogg	No thanks, not interested.		So you've said before. You're making a habit of wasting my time.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00118C0C_1.ogg	No, I'm still not interested.		You signed a contract in good faith to deliver that Chip. You're going to have a hard time on the Strip if you are so incautious of making enemies...	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00118C0D_1.ogg	Never mind. Goodbye.		Please focus on the task at hand - for both our sakes.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00118C0E_1.ogg	I've changed my mind.		No, you haven't.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		2	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_00118C0E_2.ogg	I've changed my mind.		This is the second time you've promised to deliver the Platinum Chip. Even if you don't hold yourself to your promises, I will.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueMrHouse_GREETING_00118C0F_1.ogg	GREETING		Have you considered the terms of my offer? There's else little for us to discuss until you have.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueMrHouse_GREETING_00118C10_1.ogg	GREETING		What is the purpose of this delay?	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueMrHouse_GREETING_00118FD1_1.ogg	GREETING		I take it you've come to deliver the Platinum Chip?	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueMrHouse_GREETING_0011A0F7_1.ogg	GREETING		What else did you want to discuss?	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_0011D0C5_1.ogg	Not interested. I'll see myself out.		You have an "interest" in this, whether you like it or not. You signed a contract to deliver the Platinum Chip to me.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		2	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_0011D0C5_2.ogg	Not interested. I'll see myself out.		Now, I could stop you from leaving, but what would that accomplish? If you want to go, go.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		3	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_0011D0C5_3.ogg	Not interested. I'll see myself out.		See what the Strip I built - the Strip I own - has to offer. Think about what I could offer you. I expect we'll have occasion to talk again.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_0011D0C6_1.ogg	I think I'll be leaving.		You are the first person to step foot inside the Lucky 38 in over 200 years. It was not an invitation I made lightly.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		2	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_0011D0C6_2.ogg	I think I'll be leaving.		We have a serious matter to discuss, concerning a contract you have yet to fulfill.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		4	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_0011D985_4.ogg	I have a right to know more.		That's simply not true.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_0011D985_1.ogg	I have a right to know more.		I am the only person to hold any rights pertaining to the Chip. I designed it, and I paid for it - dearly.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		2	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_0011D985_2.ogg	I have a right to know more.		To develop that Chip, I spent a sum of U.S. dollars - not the bottle caps that pass as currency these days - but a sum beyond counting.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		5	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_0011D985_5.ogg	I have a right to know more.		For decades, I paid salvagers to comb the ruins for it.  And when it was finally discovered, tens of thousands of caps spent to have it brought here.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		3	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_0011D985_3.ogg	I have a right to know more.		We know how that turned out. Complete your contract and it will be the last time I pay for the Chip. Save your questions for then.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_0011D986_1.ogg	If the Chip's so valuable, why use a single courier to transport it?		You realize you were just one of many couriers, the rest of them dummies, so to speak?	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		2	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_0011D986_2.ogg	If the Chip's so valuable, why use a single courier to transport it?		Add to that many thousands of caps worth of mercenary protection to screen your avenue of approach.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		3	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_0011D986_3.ogg	If the Chip's so valuable, why use a single courier to transport it?		Had I used an armed caravan to transport the Chip, I might as well have been announcing to the world "this is important. Attack this!"	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		4	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_0011D986_4.ogg	If the Chip's so valuable, why use a single courier to transport it?		I didn't want to attract the attention of groups like the Great Khans or the Brotherhood of Steel. Alas, the real threat was closer to home.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		2	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_0011D987_2.ogg	Why didn't you intervene sooner when Benny ambushed me?		Why didn't Victor intervene sooner, you mean?	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		3	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_0011D987_3.ogg	Why didn't you intervene sooner when Benny ambushed me?		Goodsprings is a bit too far away for me to reliably control a Securitron agent by remote. I can send and receive packets of data, at best.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		4	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_0011D987_4.ogg	Why didn't you intervene sooner when Benny ambushed me?		Victor's combat algorithms determined the proper course of action. Benny and his thugs were more than a match for a lone Securitron.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_0011D987_1.ogg	Why didn't you intervene sooner when Benny ambushed me?		When he alerted me, I instructed him to approach the site after Benny and the others had departed.	Neutral 50
FalloutNV.esm	VDialogueMrHouse "Mr. House's Dialogue" 	MrHouse "Mr. House" 		CreatureUniqueMrHouse	Topic		1	Data\Sound\Voice\FalloutNV.esm\CreatureUniqueMrHouse\VDialogueM_VDialogueMrHous_0011D988_1.ogg	Why don't you send your robots into the Tops to arrest Benny?		Frontal assaults on casinos? Not good for business.	Neutral 50
